Name,Mass,Head Armor,Head Passthrough,Head Simulation,Neck Armor,Neck Passthrough,Neck Simulation,Chest Armor,Chest Passthrough,Chest Simulation,Body Armor,Body Passthrough,Body Simulation,Diaphragm Armor,Diaphragm Passthrough,Diaphragm Simulation,Abdomen Armor,Abdomen Passthrough,Abdomen Simulation,AllowedSlots,II_GeneralMacro,ModelSides,IIType,AllowedFacewear,_GeneralMacro,DescriptionShort,Type,Access,Value
M97 (Blue/UN),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Blue/UN/Tan ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Blue/UN/Tan ESS/Bare),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Oakleaf),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Oakleaf/Black ESS),42,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Oakleaf/Black ESS/Bare),42,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Olive),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Olive/Black ESS),42,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Olive/Black ESS/Bare),42,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
,40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Digital/Veil),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (MDU02/Veil),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Oakleaf/Veil),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Woodland/Veil),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Woodland),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Woodland/Black ESS),42,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
M97 (Woodland/Black ESS/Bare),42,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[901, 605]",HeadgearItem,[6],605,"['rhs_scarf', 'G_Aviator']",H_HelmetB,Armor Level IIIA,131072,3,2
PBB M-99T-A1,40,0,0,0,0,1,0,3,0.6,0,0,0.6,0,3,0.6,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,No Armor,131072,3,2
PBB M-12 (Digital),70,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-12 (Digital/Desert),70,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,$$STR_RHSSAF_VEST_MD12_DIGITAL_DESCRIPTIONSHORT,131072,3,2
PBB M-12 (Rifleman/M70 mags),90,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-98 (Digital),60,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-98 (MDU02),60,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-98 (Officer),60,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-98 (Woodland/Rifleman),80,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-98 (Woodland),60,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99A5 w/M-98,120,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (Digital),60,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (Digital/Radio),65,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (Digital/Rifleman),70,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (Digital/Rifleman/Radio),75,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (MDU02),60,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (MDU02/Radio),65,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (MDU02/Rifleman),70,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (MDU02/Rifleman/Radio),75,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (Woodland),60,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (Woodland/Radio),65,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (Woodland/Rifleman),70,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
PBB M-99T (Woodland/Rifleman/Radio),75,0,0,0,8,0.5,0,22,0.2,0,0,0.2,0,22,0.2,0,22,0.2,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
OTV (MDU02),70,0,0,0,0,0.9,0,22,0.2,0,0,0.5,0,22,0.2,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
ACH,40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Desert),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Desert/ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Desert/Headset),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Desert/Headset/ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Headset),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Headset/ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Semi-Arid),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Semi-Arid/ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Semi-Arid/Headset),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Semi-Arid/Headset/ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Tan),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Tan/ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Tan/Headset),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Tan/Headset/ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Woodland),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Woodland/ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Woodland/Headset),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH (Woodland/Headset/ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH OEF-CP (Netting),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH DCU,40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH DCU (Early),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH DCU (Early/Rhino),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH OEF-CP (ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH OEF-CP (ESS/Alt),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH UCP (ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH UCP (ESS/Alt),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH OEF-CP (Headset/ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH OEF-CP (Headset/ESS/Alt),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH UCP (Headset/ESS),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH UCP (Headset/ESS/Alt),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH OEF-CP (Headset),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH OEF-CP (Headset/Alt),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH UCP (Headset),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH UCP (Headset/Alt),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH M81,40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH OEF-CP,40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH OEF-CP (Alt),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH OEF-CP (Norotos),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH UCP,40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH UCP (Alt),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
ACH UCP (Norotos),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,Armor Level II,131072,3,2
"ACVC-H, MK-1697 (Tan/Alt.)",40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 2, 'rhs_ess_black', 2, 'rhs_googles_black', 2, 'rhs_googles_clear', 1, 'rhsusf_shemagh2_tan', 5, 'rhsusf_shemagh2_gogg_tan', 10]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
"ACVC-H, MK-1697 (Tan/ESS)",40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 2, 'rhs_googles_black', 3, 'rhs_googles_clear', 1, 'rhsusf_shemagh2_tan', 4]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
"ACVC-H, MK-1697 (Alt.)",40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 5, 'rhs_ess_black', 2, 'rhs_googles_black', 2, 'rhs_googles_clear', 1, 'rhsusf_shemagh2_od', 3, 'rhsusf_shemagh2_gogg_od', 5]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
"ACVC-H, MK-1697 (ESS)",40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 2, 'rhs_googles_black', 3, 'rhs_googles_clear', 1, 'rhsusf_shemagh2_od', 4]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
"ACVC-H, MK-1697",40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 5, 'rhs_ess_black', 2, 'rhs_googles_black', 2, 'rhs_googles_clear', 1, 'rhsusf_shemagh2_od', 3, 'rhsusf_shemagh2_gogg_od', 5]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
"ACVC-H, MK-1697 (Tan)",40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 2, 'rhs_ess_black', 2, 'rhs_googles_black', 2, 'rhs_googles_clear', 1, 'rhsusf_shemagh2_tan', 5, 'rhsusf_shemagh2_gogg_tan', 10]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Olive),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Black),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Green),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Olive/Mask),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Black/Mask),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Black/Mask/Skull),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Green/Mask),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Green/Mask/Mo),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Olive/Mask/Mo),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Pink/Mask),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (SAF/Mask),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Olive/Mask/Skull),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Smiley/Mask),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Tan/Mask),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Pink),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (SAF),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (Tan),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
HGU-56/P (USA),40,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,[],H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
